****************************************************************************************************
SERIE 15
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.35337
Indice Pearson = 0.99983 +/- 0.00053
Gradi di Liberta' = 1225
	t = 1885.1822423447982
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -1.27240 +/- 0.00804
b = 27.19823 +/- 0.01445

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.61728   15.57000  0.30000      15.51663      0.03165      
0.61728   15.56000  0.30000      15.51663      0.02090      
0.61652   15.54000  0.30000      15.49593      0.02158      
0.61614   15.53000  0.30000      15.48560      0.02190      
0.61538   15.49000  0.30000      15.46497      0.00696      
0.61501   15.48000  0.30000      15.45468      0.00712      
0.61463   15.47000  0.30000      15.44440      0.00728      
0.61387   15.43000  0.30000      15.42388      0.00042      
0.61350   15.42000  0.30000      15.41363      0.00045      
0.61312   15.40000  0.30000      15.40340      0.00013      
0.61275   15.38000  0.30000      15.39318      0.00193      
0.61200   15.37000  0.30000      15.37279      0.00009      
0.61125   15.33000  0.30000      15.35244      0.00559      
0.61050   15.30000  0.30000      15.33214      0.01148      
0.60976   15.29000  0.30000      15.31189      0.00532      
0.60938   15.25000  0.30000      15.30178      0.02979      
0.60901   15.24000  0.30000      15.29169      0.02969      
0.60864   15.23000  0.30000      15.28161      0.02959      
0.60827   15.21000  0.30000      15.27154      0.04208      
0.60790   15.21000  0.30000      15.26148      0.02945      
0.60790   15.22000  0.30000      15.26148      0.01912      
0.60753   15.18000  0.30000      15.25144      0.05670      
0.60753   15.21000  0.30000      15.25144      0.01908      
0.60716   15.22000  0.30000      15.24140      0.00509      
0.60680   15.22000  0.30000      15.23138      0.00144      
0.60643   15.21000  0.30000      15.22137      0.00144      
0.60569   15.19000  0.30000      15.20139      0.00144      
0.60569   15.13000  0.30000      15.20139      0.05663      
0.60533   15.11000  0.30000      15.19142      0.07366      
0.60459   15.12000  0.30000      15.17151      0.02948      
0.60423   15.11000  0.30000      15.16158      0.02956      
0.60386   15.06000  0.30000      15.15165      0.09334      
0.60350   15.11000  0.30000      15.14174      0.01119      
0.60314   15.13000  0.30000      15.13184      0.00004      
0.60277   15.11000  0.30000      15.12195      0.00159      
0.60241   15.11000  0.30000      15.11208      0.00005      
0.60205   15.08000  0.30000      15.10221      0.00548      
0.60168   15.04000  0.30000      15.09236      0.03046      
0.60096   15.02000  0.30000      15.07269      0.03085      
0.60096   15.03000  0.30000      15.07269      0.02025      
0.60060   15.09000  0.30000      15.06287      0.00818      
0.60024   15.04000  0.30000      15.05307      0.00190      
0.59952   15.03000  0.30000      15.03349      0.00014      
0.59916   15.02000  0.30000      15.02373      0.00015      
0.59880   14.94000  0.30000      15.01397      0.06079      
0.59844   14.93000  0.30000      15.00422      0.06121      
0.59809   14.93000  0.30000      14.99449      0.04620      
0.59809   14.92000  0.30000      14.99449      0.06165      
