1.292	22.57	55.24
1.292	22.55	55.24
1.293	22.56	55.24
1.293	22.56	55.24
1.293	22.55	55.24
1.293	22.56	55.24
1.294	22.54	55.24
1.294	22.54	55.24
1.294	22.55	55.24
1.294	22.53	55.24
1.295	22.54	55.23
1.295	22.54	55.23
1.295	22.53	55.23
1.296	22.54	55.23
1.297	22.53	55.23
1.297	22.53	55.23
1.298	22.53	55.23
1.298	22.52	55.23
1.299	22.52	55.23
1.299	22.52	55.23
1.299	22.51	55.23
1.300	22.52	55.23
1.300	22.51	55.23
1.300	22.51	55.23
1.300	22.51	55.23
1.300	22.50	55.23
1.301	22.51	55.23
1.301	22.51	55.23
1.301	22.50	55.23
1.301	22.51	55.23
1.301	22.50	55.23
1.301	22.50	55.23
1.301	22.51	55.23
1.302	22.49	55.23
1.302	22.50	55.23
1.302	22.49	55.23
1.302	22.49	55.23
1.302	22.50	55.23
1.303	22.49	55.23
1.303	22.49	55.23
1.303	22.50	55.23
1.304	22.48	55.22
1.304	22.49	55.22
1.304	22.48	55.22
1.305	22.48	55.22
1.306	22.49	55.22
1.306	22.46	55.22
1.307	22.47	55.22
1.307	22.47	55.22
1.307	22.47	55.22
1.307	22.47	55.22
1.308	22.46	55.22
1.308	22.47	55.22
1.308	22.46	55.22
1.308	22.45	55.21
1.309	22.45	55.21
1.309	22.41	55.21
1.309	22.41	55.21
1.309	22.43	55.21
1.309	22.41	55.21
1.310	22.41	55.21
1.310	22.42	55.21
1.310	22.40	55.21
1.310	22.41	55.21
1.310	22.41	55.21
1.310	22.40	55.21
1.311	22.40	55.21
1.312	22.39	55.21
1.312	22.37	55.21
1.312	22.35	55.20
1.313	22.32	55.21
1.313	22.32	55.20
1.314	22.31	55.20
1.314	22.29	55.20
1.314	22.29	55.20
1.315	22.26	55.20
1.315	22.26	55.20
1.315	22.27	55.20
1.316	22.24	55.20
1.316	22.25	55.20
1.316	22.24	55.20
1.316	22.23	55.20
1.317	22.23	55.20
1.317	22.20	55.20
1.317	22.20	55.19
1.317	22.20	55.19
1.318	22.17	55.19
