****************************************************************************************************
SERIE 25
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.37376
Indice Pearson = 0.99935 +/- 0.00146
Gradi di Liberta' = 613
	t = 684.290598324169
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -1.92025 +/- 0.02451
b = 28.55594 +/- 0.04565

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.47962   11.79000  0.00289      11.77565      24.72237     
0.48054   11.85000  0.00289      11.80197      276.80016    
0.48123   11.79000  0.00289      11.82178      121.21856    
0.48216   11.79000  0.00289      11.84829      407.67607    
0.48286   11.79000  0.00289      11.86823      734.41319    
0.48333   11.79000  0.00289      11.88156      1005.98305   
0.48403   11.80000  0.00289      11.90160      1238.73455   
0.48450   11.85000  0.00289      11.91499      506.91245    
0.48520   11.85000  0.00289      11.93513      869.71581    
0.48567   11.82000  0.00289      11.94859      1984.28929   
0.48638   11.87000  0.00289      11.96883      1172.03728   
0.48685   11.80000  0.00289      11.98235      3990.26804   
0.48733   11.83000  0.00289      11.99590      3302.82652   
0.48780   11.88000  0.00289      12.00948      2011.77663   
0.48852   11.92000  0.00289      12.02989      1449.19818   
0.48900   12.04000  0.00289      12.04354      1.50124      
0.48948   12.02000  0.00289      12.05721      166.12218    
0.48996   11.93000  0.00289      12.07090      2382.45718   
0.49020   11.95000  0.00289      12.07776      1958.77409   
0.49068   11.89000  0.00289      12.09150      4872.21990   
0.49140   12.02000  0.00289      12.11216      1019.10757   
0.49188   11.96000  0.00289      12.12596      3305.11588   
0.49237   11.99000  0.00289      12.13979      2692.50089   
0.49285   12.17000  0.00289      12.15365      32.07623     
0.49358   11.98000  0.00289      12.17449      4539.18939   
0.49407   12.05000  0.00289      12.18842      2299.15074   
0.49456   12.19000  0.00289      12.20237      18.37191     
0.49554   12.21000  0.00289      12.23037      49.77597     
0.49628   12.18000  0.00289      12.25143      612.34736    
0.49727   12.13000  0.00289      12.27962      2686.44073   
0.49801   12.31000  0.00289      12.30084      10.07345     
0.49875   12.27000  0.00289      12.32212      325.93257    
0.49950   12.22000  0.00289      12.34346      1829.03917   
0.50025   12.29000  0.00289      12.36486      672.56736    
0.50100   12.44000  0.00289      12.38634      345.58745    
0.50150   12.41000  0.00289      12.40068      10.41236     
0.50201   12.26000  0.00289      12.41506      2885.35986   
0.50251   12.23000  0.00289      12.42947      4774.63073   
0.50302   12.22000  0.00289      12.44391      6016.12732   
0.50352   12.40000  0.00289      12.45837      408.88220    
0.50429   12.46000  0.00289      12.48013      48.60360     
0.50531   12.29000  0.00289      12.50923      5767.50574   
0.50633   12.32000  0.00289      12.53846      5726.76216   
0.50684   12.32000  0.00289      12.55311      6520.97560   
0.50736   12.44000  0.00289      12.56780      1959.90608   
0.50839   12.52000  0.00289      12.59726      716.31313    
0.50916   12.37000  0.00289      12.61944      7466.22889   
0.50942   12.61000  0.00289      12.62684      34.04395     
0.50968   12.45000  0.00289      12.63426      4074.11256   
0.51020   12.41000  0.00289      12.64911      6860.79321   
0.51046   12.57000  0.00289      12.65655      898.83521    
0.51073   12.64000  0.00289      12.66399      69.06943     
0.51151   12.58000  0.00289      12.68637      1357.77799   
0.51230   12.58000  0.00289      12.70882      1991.34569   
0.51282   12.54000  0.00289      12.72382      4054.95150   
0.51361   12.57000  0.00289      12.74639      3733.52954   
0.51440   12.74000  0.00289      12.76902      101.07147    
0.51520   12.69000  0.00289      12.79173      1241.76730   
0.51573   12.67000  0.00289      12.80690      2249.00059   
0.51653   12.65000  0.00289      12.82972      3875.96605   
0.51733   12.66000  0.00289      12.85261      4451.97454   
0.51813   12.80000  0.00289      12.87558      685.40872    
0.51921   12.76000  0.00289      12.90630      2568.60637   
0.51975   12.74000  0.00289      12.92172      3962.52278   
0.52029   12.80000  0.00289      12.93716      2257.58238   
0.52138   12.78000  0.00289      12.96815      4247.88741   
0.52274   12.80000  0.00289      13.00706      5144.86718   
0.52356   12.92000  0.00289      13.03051      1465.39323   
0.52411   12.87000  0.00289      13.04618      3724.63432   
0.52466   12.90000  0.00289      13.06188      3144.70728   
0.52493   12.86000  0.00289      13.06975      5279.25557   
0.52549   12.82000  0.00289      13.08550      8458.89692   
0.52604   12.92000  0.00289      13.10129      3943.85231   
0.52632   12.88000  0.00289      13.10919      6303.60544   
0.52687   12.95000  0.00289      13.12503      3676.32215   
0.52743   13.07000  0.00289      13.14090      603.25168    
0.52798   13.00000  0.00289      13.15681      2950.57808   
0.52854   12.97000  0.00289      13.17274      4932.60498   
0.52882   13.03000  0.00289      13.18073      2726.17285   
0.52910   13.11000  0.00289      13.18872      743.53000    
0.52994   13.13000  0.00289      13.21274      821.42580    
0.53079   13.02000  0.00289      13.23683      5641.98203   
0.53191   13.06000  0.00289      13.26908      5245.83565   
0.53248   13.15000  0.00289      13.28526      2195.37062   
0.53362   13.18000  0.00289      13.31771      2275.81190   
0.53476   13.18000  0.00289      13.35031      3480.59427   
0.53533   13.27000  0.00289      13.36666      1121.13312   
0.53591   13.29000  0.00289      13.38304      1038.83367   
0.53648   13.28000  0.00289      13.39946      1712.55633   
0.53763   13.32000  0.00289      13.43241      1516.27172   
0.53879   13.33000  0.00289      13.46550      2203.09333   
0.53937   13.32000  0.00289      13.48209      3152.90266   
0.54025   13.33000  0.00289      13.50706      3761.87736   
0.54113   13.41000  0.00289      13.53210      1789.03127   
0.54171   13.31000  0.00289      13.54884      6845.47122   
0.54289   13.37000  0.00289      13.58243      5415.39165   
0.54318   13.42000  0.00289      13.59085      3502.96903   
0.54348   13.40000  0.00289      13.59928      4765.73571   
0.54407   13.40000  0.00289      13.61617      5607.65542   
0.54496   13.40000  0.00289      13.64157      7002.86927   
0.54555   13.54000  0.00289      13.65855      1686.55091   
0.54645   13.56000  0.00289      13.68409      1847.83148   
0.54705   13.45000  0.00289      13.70116      7569.98210   
0.54765   13.51000  0.00289      13.71827      5205.34915   
0.54825   13.60000  0.00289      13.73542      2200.66635   
0.54885   13.54000  0.00289      13.75261      5424.17226   
0.54975   13.63000  0.00289      13.77845      2644.66187   
0.55036   13.61000  0.00289      13.79573      4139.68446   
0.55127   13.61000  0.00289      13.82173      5379.33927   
0.55218   13.67000  0.00289      13.84780      3793.67283   
0.55279   13.67000  0.00289      13.86524      4574.05089   
0.55340   13.70000  0.00289      13.88271      4005.84237   
0.55432   13.72000  0.00289      13.90899      4285.94537   
0.55494   13.67000  0.00289      13.92656      7898.50857   
0.55556   13.78000  0.00289      13.94416      3233.95511   
0.55617   13.69000  0.00289      13.96181      8865.69056   
0.55679   13.78000  0.00289      13.97950      4775.84706   
0.55741   13.79000  0.00289      13.99722      5152.89734   
0.55804   13.77000  0.00289      14.01499      7202.21690   
0.55835   13.82000  0.00289      14.02388      4988.24604   
0.55991   13.82000  0.00289      14.06852      7411.49315   
0.56054   13.89000  0.00289      14.08645      4630.88304   
0.56117   13.86000  0.00289      14.10441      7168.34988   
0.56243   13.85000  0.00289      14.14046      10124.10957  
0.56275   13.90000  0.00289      14.14950      7469.97501   
0.56338   13.95000  0.00289      14.16761      5682.27619   
0.56402   14.05000  0.00289      14.18575      2211.47985   
0.56465   14.01000  0.00289      14.20394      4513.62202   
0.56561   14.03000  0.00289      14.23130      4862.70414   
0.56625   14.01000  0.00289      14.24959      6888.62124   
